"","OSA_prob_intercept","OSA_misclassification_rate","OSA_true_est","pval_true_est","OSA_observed_est","pval_observed_est"
"2141",-1.5,0.8,0.0924768017973882,0.000740027329817093,0.110157876827437,0.0391019329497523
"2142",-1.5,0.8,0.0975158934669328,0.00036658384412305,0.021456493430457,0.704945273924767
"2143",-1.5,0.8,0.0803306039355052,0.00370835598690701,0.099150020675798,0.0728370334985774
"2144",-1.5,0.8,0.064843481323145,0.0190287089462845,0.0109078089736727,0.848163852735659
"2145",-1.5,0.8,0.122278994308695,6.89954004873988e-06,0.0542582379563847,0.350401988245969
"2146",-1.5,0.8,0.0818417898884559,0.00295188107144027,0.112442743411341,0.0419275922384574
"2147",-1.5,0.8,0.10357573340707,0.000137889481817807,0.140127802608871,0.0149243290966518
"2148",-1.5,0.8,0.0923697915747504,0.000792597040629741,0.0197223425998937,0.713201760537605
"2149",-1.5,0.8,0.108819485523029,8.06726357366811e-05,0.126187687881145,0.0267307132288426
"2150",-1.5,0.8,0.0854909534561729,0.00182702079685332,0.115816478701087,0.0353807250547926
"2151",-1.5,0.8,0.104447779572783,0.000151268051218867,0.124025921374145,0.0226556584907858
"2152",-1.5,0.8,0.0886461834971081,0.00140261911145111,-0.00656418773088391,0.912375442361761
"2153",-1.5,0.8,0.134291488703374,8.66128431706459e-07,0.0457682020140104,0.424339069119166
"2154",-1.5,0.8,0.120763400363581,1.03734622637258e-05,0.0906733916173536,0.100828293194715
"2155",-1.5,0.8,0.172239718692497,1.90048428901626e-10,0.185222085134949,0.000661060688734824
"2156",-1.5,0.8,0.0393472825762389,0.153763901243134,0.139974422869746,0.0146533814586331
"2157",-1.5,0.8,0.0377450403199117,0.174269577461581,0.0271365458919641,0.628080190428559
"2158",-1.5,0.8,0.0592629481822724,0.0298856397160048,0.132447362490984,0.0140048543927172
"2159",-1.5,0.8,0.0876820204873901,0.00123429372673722,0.0655185674492793,0.237719765861129
"2160",-1.5,0.8,0.0488321819597004,0.0788955181015808,0.0581280089071643,0.308334430709384
"2161",-1.5,0.8,0.0804717381197341,0.00363228312462984,0.140343810905574,0.0153430693977649
"2162",-1.5,0.8,0.120972219036502,9.8059191824227e-06,0.101432341449473,0.0643334492199459
"2163",-1.5,0.8,0.100212188114131,0.000273820156930455,0.0620915376800777,0.274392217638304
"2164",-1.5,0.8,0.07704926764454,0.00452301229600994,0.0688232787322029,0.222227950205826
"2165",-1.5,0.8,0.11988647750694,1.09387529050289e-05,0.0258436513739388,0.645209998760297
"2166",-1.5,0.8,0.0892475653974762,0.00117810043019342,0.0328253101638624,0.560645864106113
"2167",-1.5,0.8,0.112352534724295,5.05035285786392e-05,0.187232359116339,0.00100313426266929
"2168",-1.5,0.8,0.0691274831849697,0.011760529944903,0.0239139707087045,0.676613784505464
"2169",-1.5,0.8,0.137010391383253,4.90912192071374e-07,-0.00842491872182578,0.885332973383662
"2170",-1.5,0.8,0.0734876791637627,0.00787675453505399,0.0862968634939197,0.128437206599199
"2171",-1.5,0.8,0.122196937369928,7.67770901434397e-06,0.0116048773138925,0.833910277262397
"2172",-1.5,0.8,0.118229535875877,1.42567238413943e-05,0.0752068486174795,0.18075535430153
"2173",-1.5,0.8,0.147835695869994,7.67817048403287e-08,0.0773538071415038,0.178499993883559
"2174",-1.5,0.8,0.0796286466553806,0.00410044818178753,0.102582273009181,0.0727905432061356
"2175",-1.5,0.8,0.0925108849904098,0.000677645604491935,0.0847311953579515,0.122641537050136
"2176",-1.5,0.8,0.111777066438966,4.65761144206254e-05,0.0636935352064979,0.25891207135769
"2177",-1.5,0.8,0.126207625925933,4.46036126198785e-06,0.0639107881623679,0.273824578711535
"2178",-1.5,0.8,0.0370298666102879,0.181600285269025,0.0684672494528814,0.212373185705589
"2179",-1.5,0.8,0.0954863209123974,0.000627237371612766,0.0947362586047268,0.0954098018558056
"2180",-1.5,0.8,0.0726499505360506,0.00908619358279384,0.0552888811418184,0.318516827938043
"2181",-1.5,0.8,0.0860992108084282,0.00168545795666105,0.0393313007606984,0.486960131683415
"2182",-1.5,0.8,0.0860124584178687,0.00182435523525451,0.101366721130857,0.0720096067388792
"2183",-1.5,0.8,0.0333114037994007,0.227782535651333,-0.0372854686869776,0.511757975412677
"2184",-1.5,0.8,0.103742461707337,0.000143319430336347,0.145663719582429,0.00578471909557725
"2185",-1.5,0.8,0.118910930453175,1.37465529469801e-05,0.0587864711989052,0.297500994700814
"2186",-1.5,0.8,0.099807079104933,0.000293732582040208,0.0669710654111712,0.235098895545375
"2187",-1.5,0.8,0.0326464544889616,0.236197548765771,0.0501321292369854,0.383650702497832
"2188",-1.5,0.8,0.110568599904656,4.75199998080448e-05,0.0702237136641771,0.209103916993612
"2189",-1.5,0.8,0.114554963733153,2.26521420748003e-05,0.0957060715918835,0.0799756946122683
"2190",-1.5,0.8,0.0900158698250105,0.00100665594649923,0.0595047344037476,0.291873058663735
"2191",-1.5,0.8,0.128230298120105,3.33164651578829e-06,0.138642675956192,0.0178421177923
"2192",-1.5,0.8,0.107256506509291,9.14140206332044e-05,0.132398334625205,0.0193389623578016
"2193",-1.5,0.8,0.14704190151753,7.8585651755192e-08,0.106385947313441,0.0582932797147117
"2194",-1.5,0.8,0.0880406684624658,0.00129511369675828,0.113030116555728,0.0347861654926519
"2195",-1.5,0.8,0.105228836614381,0.000114355441328545,0.168072776119812,0.00288195210372961
"2196",-1.5,0.8,0.0853865532300915,0.00170795613709713,-0.000931352596561616,0.986937580889718
"2197",-1.5,0.8,0.0261681933203024,0.349852428363129,0.018458334533718,0.737372456842324
"2198",-1.5,0.8,0.0659001054220813,0.0174518359519623,0.0251424417931241,0.661063957659082
"2199",-1.5,0.8,0.0762799310873952,0.00560947308571612,0.153894459073119,0.0059152379755586
"2200",-1.5,0.8,0.156142157130477,1.42729244508114e-08,0.0746781619871044,0.182753576299809
"2201",-1.5,0.8,0.0550256885769202,0.0456392646709773,0.0554081364507832,0.305874321568749
"2202",-1.5,0.8,0.0901235001757211,0.0010876168720466,0.0747097655792363,0.191127977021476
"2203",-1.5,0.8,0.051068691818563,0.0634308944494261,0.0276912532012738,0.623619283934367
"2204",-1.5,0.8,0.118193774649629,1.61427979491481e-05,0.0276253184213484,0.633690016672499
"2205",-1.5,0.8,0.0384499385286116,0.155852703097431,0.033719745665624,0.550811786542459
"2206",-1.5,0.8,0.109772142722648,6.13733865814392e-05,0.123546518227895,0.0238730393889045
"2207",-1.5,0.8,0.09013803197818,0.00118626901771183,0.0565973198558362,0.341448531251049
"2208",-1.5,0.8,0.125661490438927,4.59633079344209e-06,0.123644057084492,0.0299935044897736
"2209",-1.5,0.8,0.101378670362083,0.000255919684662836,0.109864001238784,0.0508552452713072
"2210",-1.5,0.8,0.151724955764295,3.53526455965611e-08,0.114974740098915,0.045116526342888
"2211",-1.5,0.8,0.0766371146077732,0.00537317435420373,0.0234632391904698,0.688426728300484
"2212",-1.5,0.8,0.0841255455846475,0.00218412047656867,0.047295300339176,0.394563065598917
"2213",-1.5,0.8,0.0560871183864151,0.0427984197387054,0.0178836007276928,0.751847370769335
"2214",-1.5,0.8,0.112926187259127,4.52547582028107e-05,0.0692524198786418,0.217762498566438
"2215",-1.5,0.8,0.0334000860481856,0.226084961241734,-0.0273156289479209,0.64693089676213
"2216",-1.5,0.8,0.101648903548051,0.000201910823786292,0.0954042794053803,0.0801483480455258
"2217",-1.5,0.8,0.0462235349672555,0.0943938130462318,0.0616325194877024,0.268062169517915
"2218",-1.5,0.8,0.124967176914193,5.76268587412823e-06,0.136418215194049,0.0165778059582758
"2219",-1.5,0.8,0.155634670066125,1.40613046615372e-08,0.128133819251598,0.0193563110054142
"2220",-1.5,0.8,0.0919565142631264,0.000850774527388126,0.129948465480337,0.0209413639930207
"2221",-1.5,0.8,0.134227557261313,9.41410906865517e-07,0.163822452063079,0.00320205195780913
"2222",-1.5,0.8,0.122226997614483,6.90243886066932e-06,0.214204309553243,0.000136220476538461
"2223",-1.5,0.8,0.0866141211171964,0.00149221647331359,0.0686891906577844,0.236719400102491
"2224",-1.5,0.8,0.100407553265377,0.000244882849791288,0.120408341058549,0.0296658596577161
"2225",-1.5,0.8,0.111694455425122,3.91572543285689e-05,0.0680586612507401,0.23381760506208
"2226",-1.5,0.8,0.128160976109063,2.21533527550703e-06,0.113932347098691,0.037908612170863
"2227",-1.5,0.8,0.117338131181831,2.19164912364868e-05,0.171629802768349,0.00284441337601438
"2228",-1.5,0.8,0.0820177496808748,0.00277726588781357,0.0996963238717406,0.0773054917479493
"2229",-1.5,0.8,0.108624832303464,7.92303583384155e-05,0.125333687490404,0.0278850404342749
"2230",-1.5,0.8,0.14723606603501,7.05659595385817e-08,0.0670821843727446,0.226617117698809
"2231",-1.5,0.8,0.102527641387817,0.000206185395779194,0.142482655572154,0.0128310684937583
"2232",-1.5,0.8,0.139958155560335,3.97351901630651e-07,0.130343127257387,0.0205869470133062
"2233",-1.5,0.8,0.108782795476563,5.99385783503476e-05,0.0581969273003213,0.291446121997859
"2234",-1.5,0.8,0.0960592971928835,0.000496523722557934,-0.0400327665942568,0.492260282527421
"2235",-1.5,0.8,0.0909302615159372,0.000952204014645878,0.0977981064899388,0.0714026456845771
"2236",-1.5,0.8,0.0436594882123014,0.115734463450848,-0.0668788716966935,0.250420266379006
"2237",-1.5,0.8,0.101885575107191,0.000227384188099937,0.07478616983629,0.177074887240203
"2238",-1.5,0.8,0.0772267217426209,0.00551900133978919,0.0307639383468175,0.587671915451051
"2239",-1.5,0.8,0.100952209443783,0.000229222493570671,0.0907127571557087,0.103985083531745
"2240",-1.5,0.8,0.127158864934803,2.96038357038781e-06,0.073003643654738,0.191205449761408
"2241",-1.5,0.8,0.121765178594797,8.69821984862127e-06,0.093857618746798,0.103259795446818
"2242",-1.5,0.8,0.103678816578649,0.000175808742199888,-0.000948396973425971,0.986625450599889
"2243",-1.5,0.8,0.142211027566485,2.49773893454994e-07,0.10505061400793,0.0605666930779658
"2244",-1.5,0.8,0.153652594438969,2.07940904383902e-08,0.0895137637354744,0.107870456476757
"2245",-1.5,0.8,0.0780435268851613,0.00464226663970818,0.125720993373719,0.0198677316602287
"2246",-1.5,0.8,0.0979523553294174,0.000298929688784424,0.102907015173641,0.0594806912984362
"2247",-1.5,0.8,0.08051877445399,0.00342665757663529,0.0845487848418721,0.146255621743158
"2248",-1.5,0.8,0.0885694419396596,0.00111379177635411,0.120307363819619,0.0238324034037522
"2249",-1.5,0.8,0.105396624810708,0.000127419225717441,0.0885401061857091,0.107001471255202
"2250",-1.5,0.8,0.136936973436946,5.44003472287251e-07,0.144256004226312,0.00952365675247093
"2251",-1.5,0.8,0.0593379446202829,0.0320293175008787,0.00558377775985926,0.920080550669628
"2252",-1.5,0.8,0.105076026261819,0.000143908769613471,0.0670059009647034,0.220903649453754
"2253",-1.5,0.8,0.0682312285098009,0.0135881789716501,0.0121209552138934,0.834681338333802
"2254",-1.5,0.8,0.0288679157273596,0.297083162969026,0.0305985047649242,0.59840346847176
"2255",-1.5,0.8,0.0852383744769528,0.00204919205432632,0.120179817678288,0.0340297943233356
"2256",-1.5,0.8,0.110822680457983,5.56835239362042e-05,0.0706295364337362,0.203052195729342
"2257",-1.5,0.8,0.116476471754558,2.37981208990631e-05,0.106867933355479,0.0600359671178145
"2258",-1.5,0.8,0.163728890152067,2.43567699066189e-09,0.11002138947355,0.0483617530898056
"2259",-1.5,0.8,0.0994330538544797,0.000262918696203951,0.0944201250283417,0.0980635014034081
"2260",-1.5,0.8,0.119154412377487,1.02194395892694e-05,0.169230338205013,0.00171249080233282
"2261",-1.5,0.8,0.11447575600093,2.45131772787034e-05,0.0959063998393751,0.0743103451276296
"2262",-1.5,0.8,0.0715600034498597,0.00956103130889791,0.0330335854389266,0.553909717365875
"2263",-1.5,0.8,0.10691907196871,9.34557442802846e-05,0.0146874348435522,0.794027680460057
"2264",-1.5,0.8,0.110115368367689,5.51327949090887e-05,0.0814307311125149,0.129310289390093
"2265",-1.5,0.8,0.0979631801409601,0.000362512988326211,0.0387792758323375,0.491911115182286
"2266",-1.5,0.8,0.109524574010025,5.06636248708211e-05,0.262881695037632,5.67043869667467e-07
"2267",-1.5,0.8,0.0827082285689367,0.00273895917286112,0.00173893833150391,0.976590481577895
"2268",-1.5,0.8,0.0468486177167832,0.0910304777590714,-0.00115383926447674,0.983982405764982
"2269",-1.5,0.8,0.075499363940589,0.00588732880640419,0.0959462431637604,0.0837224371528281
"2270",-1.5,0.8,0.0861027346297294,0.00197480246470522,0.0423117680670706,0.468722854779219
"2271",-1.5,0.8,0.0779102171890368,0.00431288640132805,0.0420764733368112,0.442837644804059
"2272",-1.5,0.8,0.0761893075091518,0.00528209504383426,0.0711837232352883,0.199225126724002
"2273",-1.5,0.8,0.112423399064663,5.44292276701172e-05,0.122352502479512,0.031498910224905
"2274",-1.5,0.8,0.103985531349652,0.000163111763301658,0.0551834759679124,0.32859351022478
"2275",-1.5,0.8,0.0906331572924907,0.00100106529154939,0.093622549462358,0.10746832675338
"2276",-1.5,0.8,0.102053005051393,0.000198903508811108,0.140635613000553,0.0123063949901946
"2277",-1.5,0.8,0.0908764881451092,0.000951698208608291,0.0520720029502914,0.363708180280208
"2278",-1.5,0.8,0.103519017854925,0.000153901849698361,-0.0116018721104804,0.838902419604028
"2279",-1.5,0.8,0.155125795438693,1.23747001647668e-08,0.120506733294897,0.0253668524404443
"2280",-1.5,0.8,0.111382725388204,5.31452837132735e-05,-0.00560446797877676,0.920465502831508
"2281",-1.5,0.8,0.0936123955885888,0.000585989767212134,0.0367588636026461,0.524558138928229
"2282",-1.5,0.8,0.122902250520005,7.39209449557446e-06,0.141256900144984,0.00940498783866966
"2283",-1.5,0.8,0.0647735382742101,0.017239124521858,0.0396829292892716,0.474159008292584
"2284",-1.5,0.8,0.106148750690456,0.000119459364662763,0.0166826916096164,0.770470100068949
"2285",-1.5,0.8,0.138989868035834,4.60558804912354e-07,0.155510340665269,0.00533003554992809
"2286",-1.5,0.8,0.108961298732505,5.72730206555822e-05,0.0471218034200329,0.413177612528353
"2287",-1.5,0.8,0.121402766243141,1.03698328319708e-05,0.112194071918369,0.0481500573316465
"2288",-1.5,0.8,0.0753330815192777,0.00636003406199963,0.0264625820738176,0.638660272853002
"2289",-1.5,0.8,0.0770151615261752,0.00484015988310889,0.0221150844080251,0.689375628004791
"2290",-1.5,0.8,0.0501172602238073,0.0693437725735599,0.0803637546362206,0.149088649943374
"2291",-1.5,0.8,0.106951907080646,9.15719434600473e-05,0.0238257423811913,0.681277599630538
"2292",-1.5,0.8,0.0397915421853709,0.145741097991812,0.0430301515070155,0.433786834376018
"2293",-1.5,0.8,0.168560980561803,5.43527601607848e-10,0.133602277165766,0.0165128686312294
"2294",-1.5,0.8,0.106837282994329,9.77765264972387e-05,0.00412363681546832,0.942306172417859
"2295",-1.5,0.8,0.0992912940039014,0.000298997539816298,0.0856903418364812,0.119198603950883
"2296",-1.5,0.8,0.0926949266237841,0.000713563842316074,0.0925979730617659,0.0927759590463533
"2297",-1.5,0.8,0.0983329735287447,0.000347981579525295,0.0303440151319824,0.590140005793659
"2298",-1.5,0.8,0.113684202852242,3.93386796469659e-05,0.0931995182473986,0.0864646370736385
"2299",-1.5,0.8,0.0833332824677961,0.00227002884581469,0.0469951272841103,0.398547697683067
"2300",-1.5,0.8,0.156003150142923,8.87760909833896e-09,0.128854269386114,0.0236760055245482
"2301",-1.5,0.8,0.0913683326955636,0.000955952543879053,0.0802729507010148,0.162144244474466
"2302",-1.5,0.8,0.124269596813447,6.10452159826959e-06,0.100741847866707,0.0778661033949125
"2303",-1.5,0.8,0.0796474506105527,0.00443863979084399,0.0902554905351969,0.108786396882013
"2304",-1.5,0.8,0.0944404657384122,0.000684767493685181,0.138337138294492,0.010561795454559
"2305",-1.5,0.8,0.0811480806094429,0.00278414464898813,0.0743959146170382,0.182510435994102
"2306",-1.5,0.8,0.0849163477513162,0.00195541165603642,0.0808838872370308,0.152359554523034
"2307",-1.5,0.8,0.112843709580623,3.16362560750054e-05,0.105342173244503,0.0496710012033363
"2308",-1.5,0.8,0.118896798527867,1.47311794698853e-05,0.0928665401651765,0.0894676536466459
"2309",-1.5,0.8,0.122298372980016,8.30800259890319e-06,0.116450900642853,0.03916138494223
"2310",-1.5,0.8,0.103227361434239,0.000166743440821301,0.0424417894780042,0.44788414010032
"2311",-1.5,0.8,0.0735099566131388,0.00725304873718661,0.0321913872960553,0.561860227001706
"2312",-1.5,0.8,0.104749813512794,0.000145694022825816,0.0998348290073778,0.069032635192303
"2313",-1.5,0.8,0.0451783990293572,0.0989699969878119,0.0122681735187649,0.826871401497393
"2314",-1.5,0.8,0.0914381488214869,0.000978875103956577,0.0457571946766787,0.446395507794992
"2315",-1.5,0.8,0.123636707959473,8.10826226977098e-06,0.11432214807478,0.0444060545224345
"2316",-1.5,0.8,0.0943929089749018,0.000534744464307481,0.124391626217419,0.0243582628575038
"2317",-1.5,0.8,0.0782352004478799,0.00422251570084625,0.0149084766752126,0.790172624326689
"2318",-1.5,0.8,0.103216154968497,0.000171008383898202,0.105923450734646,0.0516002942583121
"2319",-1.5,0.8,0.120983089336555,9.85274023787938e-06,0.18868107764251,0.00079497126538368
"2320",-1.5,0.8,0.0826871928270725,0.00250346464121379,0.10972546774989,0.0514887665062567
"2321",-1.5,0.8,0.113110968985102,3.59973419358479e-05,0.0743348863074175,0.200669900186309
"2322",-1.5,0.8,0.0800976720091982,0.00361209061628825,0.0695812412846914,0.222467806386642
"2323",-1.5,0.8,0.0626752148032658,0.0250418899789962,-0.016927342490584,0.769960280169614
"2324",-1.5,0.8,0.0954066350929539,0.000485128259975515,0.104289628292017,0.0657135483948422
"2325",-1.5,0.8,0.0606872627535658,0.0259360260857819,0.0389876631094961,0.475833134535683
"2326",-1.5,0.8,0.103329997673294,0.000145335342728276,0.0448664473028869,0.430440898847923
"2327",-1.5,0.8,0.100358083495178,0.000237623141795761,0.0649065056258953,0.261390261127598
"2328",-1.5,0.8,0.11241570476225,3.84554706430095e-05,0.0199180268116432,0.713177044474985
"2329",-1.5,0.8,0.0925928700859953,0.00071574546191729,0.0227103599978073,0.687633196665533
"2330",-1.5,0.8,0.129877943056159,1.58117088462827e-06,0.0781848961604267,0.151255260390067
"2331",-1.5,0.8,0.0746612441223726,0.00645865220901124,0.173863695608685,0.00168969580981853
"2332",-1.5,0.8,0.0688825409797245,0.0126674646277868,0.0167543034832019,0.765349457782452
"2333",-1.5,0.8,0.102083571889117,0.00017067187347879,0.134370826769864,0.0135587820562861
"2334",-1.5,0.8,0.0979936878233212,0.000389525708567389,-0.0119370475288052,0.836568699247286
"2335",-1.5,0.8,0.136958806002949,7.16212060559238e-07,0.048609721629705,0.401331901860204
"2336",-1.5,0.8,0.126740365286116,4.38587994831667e-06,0.0648376876677209,0.260632281749176
"2337",-1.5,0.8,0.0780246874126934,0.00436559172247561,0.0370032025839147,0.51794830457569
"2338",-1.5,0.8,0.120638529076542,1.32669619859017e-05,0.0467715786045489,0.386126446925628
"2339",-1.5,0.8,0.0927582452060993,0.000794153672661409,0.0886073616660758,0.120870233850904
"2340",-1.5,0.8,0.0511694826743404,0.0642699446379908,0.0715667765718614,0.20509634726918
"2341",-1.5,0.8,0.0997567360365112,0.000306949455707398,0.0782209030242121,0.175458605932422
"2342",-1.5,0.8,0.0980188192844349,0.00035139587743365,0.0763586347763697,0.188782061997462
"2343",-1.5,0.8,0.0702805934809758,0.0102864549020183,0.169493078805507,0.00187883083263592
"2344",-1.5,0.8,0.0972702722898452,0.000423442134482229,0.165545817307735,0.00343458360733193
"2345",-1.5,0.8,0.135525141424346,8.34403784735747e-07,0.0935830055055787,0.0941622193879705
"2346",-1.5,0.8,0.0969738720089938,0.000407296325392904,0.0411320735855315,0.457541365152861
"2347",-1.5,0.8,0.0867701739637778,0.00151050143212719,0.0781751677025214,0.151584954685103
"2348",-1.5,0.8,0.0742567923601304,0.00696230874444034,-0.0126423582326249,0.822528800487088
"2349",-1.5,0.8,0.111118210942343,4.56392051219401e-05,0.0919091121967075,0.0798094359840356
"2350",-1.5,0.8,0.107734855814202,7.33947336157699e-05,0.042965097370967,0.42628496881466
"2351",-1.5,0.8,0.1471449267675,4.84758726912962e-08,0.11389545661756,0.0384887651802727
"2352",-1.5,0.8,0.059436842862723,0.0293083780978972,-0.0644513168318473,0.24950042883452
"2353",-1.5,0.8,0.0742219242997942,0.00708205274187342,0.133705400142583,0.0189197892927605
"2354",-1.5,0.8,0.109478371876844,7.02247908917337e-05,-0.00269248859392729,0.962716540246745
"2355",-1.5,0.8,0.123762147087022,5.6529959921559e-06,0.0803037514883354,0.144573908683509
"2356",-1.5,0.8,0.0477819814530518,0.0810486479208451,-0.0226606668494265,0.695018731711259
"2357",-1.5,0.8,0.118557006198005,1.57750446254058e-05,0.0488278441585883,0.393370256817142
"2358",-1.5,0.8,0.10144727806488,0.000207354264981308,0.110933871810554,0.0439705970655687
"2359",-1.5,0.8,0.112255792615711,4.50959200335554e-05,0.098377903117015,0.0848659137726219
"2360",-1.5,0.8,0.0860067132682698,0.0016703196787239,0.121740365257124,0.0289226643883596
"2361",-1.5,0.8,0.116333670129052,1.89688191892863e-05,0.174086200617275,0.00165229441718472
"2362",-1.5,0.8,0.0595561495867368,0.0301813451720695,0.027567653019909,0.61351091321032
"2363",-1.5,0.8,0.0891397005642799,0.00121745964950071,0.0341137026574181,0.543276258099547
"2364",-1.5,0.8,0.0790252876108295,0.00382455954524172,0.0697600255966787,0.206296448124309
"2365",-1.5,0.8,0.11142719154128,4.268680694461e-05,0.10549143796662,0.058938372285134
"2366",-1.5,0.8,0.11552544871667,2.27129888482305e-05,-0.00848965671628768,0.878986987895949
"2367",-1.5,0.8,0.157812953758069,8.17801608262747e-09,0.0513778452667305,0.357413455074731
"2368",-1.5,0.8,0.132158026529029,1.14948616883067e-06,0.111580485316006,0.0430964519269508
"2369",-1.5,0.8,0.116564131687377,2.07209412723147e-05,0.0919612539860315,0.0986929541696838
"2370",-1.5,0.8,0.128990305419781,2.95329012724909e-06,0.0900242592632661,0.121634913045516
"2371",-1.5,0.8,0.109708574957452,5.6326462666497e-05,0.122562841471612,0.0293266177176188
"2372",-1.5,0.8,0.147694072854648,4.39737305213841e-08,0.181881762231096,0.000736920500534595
"2373",-1.5,0.8,0.114660872560137,2.84133576034573e-05,0.164892756421543,0.0032754430156747
"2374",-1.5,0.8,0.119295578119807,1.56035350668036e-05,0.0965506175125799,0.0828988699650568
"2375",-1.5,0.8,0.109408732957069,5.98072568556234e-05,0.0839900953504727,0.135172816514165
"2376",-1.5,0.8,0.120289017912353,9.97665938129389e-06,0.0565770560780359,0.302797910203104
"2377",-1.5,0.8,0.119811820007436,1.10398754156742e-05,0.149805484966401,0.00735293813693236
"2378",-1.5,0.8,0.0751060387516354,0.00584576696826214,0.0509765531187117,0.35004695381518
"2379",-1.5,0.8,0.11527483700433,2.25218123883285e-05,0.0666851196138296,0.223291726945799
"2380",-1.5,0.8,0.0677891636177325,0.0143423439518698,0.0140629392044356,0.80520587688953
"2381",-1.5,0.8,0.100632936193435,0.000272380033576363,0.0325744912108752,0.571313377618576
"2382",-1.5,0.8,0.0836336801108847,0.00219359394028584,0.017903730507822,0.748363089327428
"2383",-1.5,0.8,0.106229647248285,0.00010653653932684,0.0267839510977225,0.633987864810315
"2384",-1.5,0.8,0.076798352248152,0.00496657660562429,0.0973933458409979,0.0784592374014897
"2385",-1.5,0.8,0.116342982842581,1.99742468624979e-05,0.157327871730981,0.00301384867069003
"2386",-1.5,0.8,0.0874442962472753,0.00133567902251979,0.0773095100383065,0.171015631865655
"2387",-1.5,0.8,0.106085206965291,8.76834855710749e-05,0.0591919721398234,0.286374224232378
"2388",-1.5,0.8,0.138661095024837,4.04241193254578e-07,0.179148632817707,0.00121233905852596
"2389",-1.5,0.8,0.0968762923655149,0.000355375272153635,0.0877678073925613,0.130287034727334
"2390",-1.5,0.8,0.0757658886197642,0.00592788150299025,0.0579712481826676,0.288784384167527
"2391",-1.5,0.8,0.106451871659281,0.000113988763801274,-0.0410220750560261,0.469945731691009
"2392",-1.5,0.8,0.0499393397419077,0.0726650895634151,0.0921028518639675,0.105016494901269
"2393",-1.5,0.8,0.110038449819168,6.03300261151831e-05,0.0334165271654149,0.552675225495689
"2394",-1.5,0.8,0.0676846645960653,0.0136782681816158,0.116294185924589,0.0346128000738553
"2395",-1.5,0.8,0.123920215124089,5.27224190842656e-06,0.129405784912556,0.0177332655702157
"2396",-1.5,0.8,0.0921644180573282,0.000809899523747211,0.0382857233235033,0.495999745619562
"2397",-1.5,0.8,0.0872930631359063,0.00138563421477922,0.0577179370751679,0.300238287171326
"2398",-1.5,0.8,0.0745665050534186,0.00663584038199939,0.0409367691158664,0.475215580880701
"2399",-1.5,0.8,0.125446519892798,4.71122884168895e-06,0.0998586221196453,0.068155416848077
"2400",-1.5,0.8,0.098881375681611,0.000294231009927286,0.0810092939772605,0.139019662394513
"2401",-1.5,0.8,0.0730712488057845,0.00778916790845465,0.0863177787830756,0.124188222117786
"2402",-1.5,0.8,0.0977091059578292,0.000326396541601794,0.055213252073465,0.321394943720855
"2403",-1.5,0.8,0.11592249798356,2.15515778073296e-05,0.0235111693739341,0.678799627698068
"2404",-1.5,0.8,0.12401475998363,5.61055555426279e-06,0.133396983607107,0.0179599511560261
"2405",-1.5,0.8,0.0799830567711823,0.00360254544489179,0.119407536264801,0.0366051335819639
"2406",-1.5,0.8,0.085936419184511,0.00155086428496658,0.104070542696264,0.0549289546583111
"2407",-1.5,0.8,0.0659413085744259,0.015915574572913,0.0504297010667549,0.361930345129208
"2408",-1.5,0.8,0.0670431148201448,0.0148944650890811,0.0972811820830491,0.0798925481211709
"2409",-1.5,0.8,0.131311745991247,1.71990492488314e-06,0.0282420825387205,0.613387102855217
"2410",-1.5,0.8,0.0898912653716348,0.00100024043217626,0.135817271156509,0.0127409229193376
"2411",-1.5,0.8,0.114265587768251,2.9267132720772e-05,0.0606595539009036,0.284016845456583
"2412",-1.5,0.8,0.0969263866408932,0.000437523799973749,0.0177357700364279,0.760645938960074
"2413",-1.5,0.8,0.0802830261599434,0.00353265097243326,0.0156666512613453,0.78414251434868
"2414",-1.5,0.8,0.105214542452012,0.000122622634170052,0.0899529427111725,0.107991087428232
"2415",-1.5,0.8,0.0449366115457161,0.104198832303316,-0.0543062559109294,0.334236338200291
"2416",-1.5,0.8,0.0994870606636034,0.000304650825939359,0.164528547937323,0.00489037051772932
"2417",-1.5,0.8,0.0971488168417984,0.000343977821793138,0.0135390217929488,0.809879910740884
"2418",-1.5,0.8,0.0831991364583684,0.00237689831702304,0.0717531639222277,0.193146074081834
"2419",-1.5,0.8,0.0905202611286915,0.00099743084815948,-0.0205330691139603,0.724360940344956
"2420",-1.5,0.8,0.0914251483058212,0.00102208856133031,0.0946868128764033,0.0975925359214797
"2421",-1.5,0.8,0.131950959091513,1.53895689264502e-06,0.0393596336199651,0.488065619897211
"2422",-1.5,0.8,0.0713231369683423,0.00941709168866667,-0.0461451098922649,0.420121045999345
"2423",-1.5,0.8,0.116119095550941,2.04288770694194e-05,0.146902990544825,0.00767561497652982
"2424",-1.5,0.8,0.0850945079232809,0.00190719889484748,0.0329799325393059,0.561337496813895
"2425",-1.5,0.8,0.118527911678386,1.55323473914309e-05,0.108928671481999,0.0605026150629155
"2426",-1.5,0.8,0.0572236655517688,0.0372519261909252,0.00181476849563752,0.974447909184986
"2427",-1.5,0.8,0.181985040947752,2.78458916308941e-11,0.2577852411178,1.89283891232637e-06
"2428",-1.5,0.8,0.0788776191087155,0.00395557662906043,0.127838077579057,0.0192374425930903
